ID,rating
3752,1.7641383
3753,3.4855127
3754,3.4648838
3755,3.1821494
3756,4.274083
3757,2.9381092
3758,4.4946003
3759,3.372311
3760,4.0680594
3761,4.157723
3762,3.9653122
3763,4.1726284
3764,2.981095
3765,3.2360952
3766,3.3780558
3767,4.7417145
3768,1.366505
3769,2.5089881
3770,4.0103765
3771,3.7729757
3772,3.3851268
3773,4.31256
3774,3.2560372
3775,3.712026
3776,3.3783069
3777,3.3573773
3778,3.3903081
3779,3.9171634
3780,4.0203795
3781,3.8016746
3782,4.0867896
3783,4.6667323
3784,4.230846
3785,3.7189286
3786,3.6447263
3787,3.6668103
3788,4.273506
3789,2.713583
3790,3.6199446
3791,4.8334613
3792,3.3654475
3793,3.0003464
3794,1.8730376
3795,4.549625
3796,3.6853025
3797,2.2143176
3798,2.5083337
3799,3.03605
3800,3.3706684
3801,3.9445286
3802,3.9906545
3803,3.920154
3804,3.7119665
3805,3.8057845
3806,2.858722
3807,2.0323262
3808,2.4478798
3809,3.744392
3810,4.217644
3811,2.5340278
3812,2.8610287
3813,3.3834217
3814,4.02293
3815,4.107126
3816,3.8106709
3817,3.3256156
3818,4.3735733
3819,3.7870438
3820,2.340657
3821,2.9595315
3822,3.6594226
3823,1.872142
3824,4.1613765
3825,2.839661
3826,4.859516
3827,3.7789364
3828,3.6972954
3829,3.578861
3830,2.48955
3831,3.6834142
3832,3.7669547
3833,3.5024812
3834,3.5252237
3835,3.55394
3836,4.005476
3837,3.704139
3838,2.452488
3839,3.8172615
3840,3.6223795
3841,4.0256124
3842,2.4891539
3843,4.240905
3844,4.2593985
3845,2.8913798
3846,4.899685
3847,2.749181
3848,3.6004035
3849,3.4276214
3850,3.8837388
3851,3.6502993
3852,2.0507977
3853,4.281704
3854,3.1684673
3855,2.8905556
3856,4.55195
3857,3.1961098
3858,4.107398
3859,4.3738675
3860,3.4072142
3861,3.3385894
3862,2.7285357
3863,3.4213893
3864,3.9455447
3865,2.6439636
3866,3.684475
3867,4.8984594
3868,3.3567019
3869,1.9004607
3870,3.744228
3871,4.307368
3872,3.1587362
3873,4.5031643
3874,4.2475905
3875,2.8192906
3876,5.1536107
3877,3.343545
3878,3.70068
3879,3.671712
3880,3.650349
3881,4.0762563
3882,3.6232936
3883,4.583653
3884,4.375403
3885,3.499179
3886,4.05372
3887,2.2737467
3888,3.9992998
3889,3.7800028
3890,2.5774405
3891,3.802435
3892,3.8164363
3893,2.6479852
3894,3.7010853
3895,3.6766639
3896,4.0459204
3897,4.3747754
3898,2.998719
3899,2.0391526
3900,4.0165734
3901,3.8161464
3902,2.7573118
3903,2.7053003
3904,4.675699
3905,4.48953
3906,3.3510125
3907,4.1072965
3908,3.8372593
3909,2.6948743
3910,4.0544934
3911,3.3338516
3912,2.8572483
3913,3.746425
3914,2.825547
3915,3.6353676
3916,4.4668417
3917,3.7276213
3918,4.0543885
3919,2.998273
3920,3.2541625
3921,2.003413
3922,2.8582623
3923,4.043156
3924,4.5376554
3925,4.1669116
3926,3.3721743
3927,3.7675807
3928,4.424402
3929,2.1308777
3930,3.6538384
3931,2.6598115
3932,3.7441127
3933,4.0490932
3934,3.2766626
3935,4.8074555
3936,3.2650938
3937,3.0630126
3938,4.212671
3939,3.0802565
3940,4.9159503
3941,3.6308248
3942,3.3915703
3943,3.3276567
3944,3.029992
3945,3.2285483
3946,3.8422434
3947,3.7019122
3948,3.5167747
3949,3.9839
3950,3.147681
3951,4.185308
3952,3.562027
3953,4.275667
3954,3.5788271
3955,2.782232
3956,1.6935784
3957,2.6671395
3958,3.429722
3959,4.0560336
3960,3.7619271
3961,2.0398548
3962,4.1031623
3963,4.1675625
3964,4.43842
3965,3.4549742
3966,3.656102
3967,3.5240452
3968,2.068124
3969,3.3064382
3970,2.9839983
3971,3.3052971
3972,3.5707202
3973,4.4357247
3974,4.22356
3975,2.4958835
3976,3.0452867
3977,2.0492172
3978,3.2669394
3979,2.5771854
3980,4.705012
3981,3.0808249
3982,3.6298215
3983,3.1439004
3984,2.5943115
3985,2.2898524
3986,4.365656
3987,2.0649407
3988,2.9297552
3989,2.5123715
3990,4.5253
3991,3.997528
3992,2.9609835
3993,2.8586996
3994,4.0675616
3995,4.9558625
3996,3.4582863
3997,3.6942644
3998,4.111207
3999,4.4329953
4000,4.6960354
4001,3.6892536
4002,1.4564021
4003,4.069517
4004,4.6705904
4005,3.1771398
4006,3.4322927
4007,4.058407
4008,4.1397204
4009,2.96962
4010,2.3010767
4011,2.9466372
4012,3.2530046
4013,4.8241854
4014,3.5861833
4015,1.8700613
4016,1.1320103
4017,4.148637
4018,2.8377264
4019,3.619158
4020,3.6490057
4021,2.7772982
4022,3.0160275
4023,2.7939343
4024,3.6128438
4025,3.5574565
4026,2.981388
4027,2.924983
4028,4.3925323
4029,3.377008
4030,2.650215
4031,3.7460735
4032,3.319157
4033,2.7375681
4034,3.4832792
4035,4.001931
4036,3.7690544
4037,4.644105
4038,3.7946754
4039,3.4505172
4040,2.3451061
4041,4.416404
4042,3.1866217
4043,2.6234004
4044,4.0513864
4045,3.8193364
4046,3.3952932
4047,3.3755925
4048,2.6157463
4049,3.0742798
4050,3.2339916
4051,3.008524
4052,4.051503
4053,4.5516806
4054,3.2774007
4055,4.620766
4056,4.874821
4057,3.7788985
4058,3.500389
4059,5.3244867
4060,3.781953
4061,2.3224638
4062,0.98666
4063,2.7046344
4064,4.016299
4065,2.915292
4066,4.26433
4067,3.1691341
4068,3.8550944
4069,3.2928796
4070,3.8160467
4071,3.870601
4072,2.4546905
4073,4.720216
4074,2.8347328
4075,3.4020727
4076,3.4502513
4077,4.1976986
4078,3.2309213
4079,3.796247
4080,3.8093688
4081,3.748539
4082,3.5224102
4083,3.7142777
4084,3.933927
4085,4.2896867
4086,3.6245239
4087,3.5902333
4088,3.3405924
4089,3.0895083
4090,3.3731902
4091,2.3514555
4092,4.239658
4093,3.1402223
4094,2.8700452
4095,1.177634
4096,4.648304
4097,3.9891326
4098,5.4844956
4099,4.631547
4100,3.4545214
4101,2.3574047
4102,4.2274094
4103,4.379668
4104,3.003632
4105,4.0579824
4106,3.289671
4107,4.2904463
4108,4.3315635
4109,4.2664833
4110,4.0758114
4111,1.6927778
4112,3.572798
4113,3.529978
4114,4.4626412
4115,2.6428924
4116,2.7776358
4117,2.0089633
4118,1.0388613
4119,2.720297
4120,3.472374
4121,3.2267554
4122,4.0050178
4123,4.2119246
4124,3.393984
4125,4.3562174
4126,2.8228052
4127,3.5251007
4128,3.8722472
4129,2.3661342
4130,2.8816807
4131,2.9529681
4132,4.832056
4133,4.0921884
4134,2.2031198
4135,3.7595432
4136,4.225543
4137,2.178758
4138,3.3706012
4139,2.648624
4140,3.7250109
4141,3.9838114
4142,2.7668848
4143,2.5436294
4144,1.3527393
4145,3.393922
4146,2.5478666
4147,3.7583458
4148,3.2452352
4149,3.7510803
4150,3.839689
4151,2.257544
4152,4.9480004
4153,3.7330658
4154,3.7540524
4155,4.06116
4156,4.8786
4157,3.1714606
4158,3.820305
4159,2.2748563
4160,3.513472
4161,2.6872501
4162,2.7961724
4163,4.765865
4164,3.3420105
4165,4.4939446
4166,2.8998108
4167,4.6316175
4168,3.6509042
4169,1.2042971
4170,4.144471
4171,2.3666646
4172,2.844265
4173,4.228932
4174,4.332958
4175,4.918513
4176,2.314492
4177,4.6128306
4178,2.887313
4179,4.1215653
4180,3.6288245
4181,2.2871563
4182,3.071092
4183,3.7763681
4184,3.8873842
4185,4.45546
4186,2.1343405
4187,2.4878566
4188,4.183073
4189,3.4000318
4190,4.5585084
4191,3.6371005
4192,3.449489
4193,3.672797
4194,4.6342077
4195,3.5365162
4196,3.8643043
4197,3.6285064
4198,4.2680154
4199,2.921001
4200,3.033847
4201,4.417762
4202,3.9181294
4203,2.8598228
4204,2.8861575
4205,1.8835583
4206,3.9074795
4207,2.4610565
4208,3.5673501
4209,3.388535
4210,3.06711
4211,2.4042993
4212,4.054821
4213,5.091201
4214,3.2384267
4215,3.5505183
4216,1.6587563
4217,4.626472
4218,1.4114002
4219,2.8820212
4220,3.0222507
4221,3.6820931
4222,4.198143
4223,2.7858024
4224,4.351403
4225,4.053148
4226,3.2173333
4227,3.4786806
4228,3.0914721
4229,4.052127
4230,1.8780274
4231,3.338992
4232,3.6112175
4233,3.2995143
4234,4.0031047
4235,2.7852955
4236,4.4330688
4237,3.3358297
4238,3.4215617
4239,2.9182131
4240,3.608504
4241,4.0268207
4242,3.6468744
4243,3.060782
4244,3.9632738
4245,3.932342
4246,3.8998477
4247,2.8138783
4248,3.7057927
4249,3.7641318
4250,3.9677565
4251,3.7026587
4252,5.1946
4253,3.9166112
4254,3.5300894
4255,4.0961814
4256,3.2963302
4257,3.3391848
4258,2.52625
4259,4.9909096
4260,2.9279802
4261,3.9335268
4262,3.7257674
4263,3.3519588
4264,3.4628673
4265,3.258234
4266,3.0740237
4267,2.0228999
4268,2.9038491
4269,3.3347878
4270,3.3291512
4271,4.00456
4272,3.9562054
4273,4.565851
4274,2.9295728
4275,3.6958725
4276,2.7265964
4277,4.9063377
4278,4.270381
4279,3.773688
4280,5.1039634
4281,3.2137532
4282,3.9654489
4283,4.2008643
4284,3.8475995
4285,5.2619696
4286,2.9425435
4287,4.529217
4288,4.178748
4289,3.6735632
4290,2.6089275
4291,3.2786384
4292,3.3076735
4293,3.1584206
4294,3.6515257
4295,3.1593735
4296,3.8652785
4297,3.4416256
4298,4.035589
4299,3.2897139
4300,1.9592028
4301,3.1299913
4302,2.4025357
4303,3.5150673
4304,4.905992
4305,2.700226
4306,2.106139
4307,3.0417807
4308,3.611962
4309,4.7776737
4310,4.033104
4311,3.9491801
4312,3.186261
4313,4.720953
4314,2.079982
4315,3.0784616
4316,3.3529332
4317,4.2629185
4318,3.3376863
4319,3.9117808
4320,3.0500364
4321,4.1233177
4322,2.853773
4323,4.0923405
4324,4.2623334
4325,1.761027
4326,3.181547
4327,3.847502
4328,4.9320893
4329,3.6993594
4330,3.8084362
4331,3.5729313
4332,2.8920944
4333,4.211676
4334,4.623469
4335,3.1940432
4336,3.631753
4337,2.6560729
4338,2.9138477
4339,1.9651465
4340,4.3766766
4341,4.67038
4342,2.0161788
4343,4.1243873
4344,4.396968
4345,3.6077726
4346,3.2494957
4347,3.4124198
4348,2.0797713
4349,3.4390059
4350,3.7785559
4351,4.3526626
4352,4.718493
4353,4.460463
4354,4.4473023
4355,3.4907725
4356,3.1441236
4357,3.5157082
4358,3.7857563
4359,4.0973077
4360,4.0666194
4361,3.90656
4362,3.9523885
4363,2.9259243
4364,4.099111
4365,3.1289978
4366,3.495986
4367,4.3456044
4368,0.6652699
4369,4.2803426
4370,3.084494
4371,4.081496
4372,2.6035705
4373,3.822859
4374,3.5819867
4375,3.2791052
4376,3.690968
4377,3.6516376
4378,2.7803311
4379,4.0319304
4380,3.8992038
4381,3.138637
4382,3.5189428
4383,3.421754
4384,2.0207396
4385,3.8449342
4386,2.4451518
4387,3.0874302
4388,4.079088
4389,4.117161
4390,5.130652
4391,3.5155034
4392,3.5024335
4393,4.009092
4394,3.936018
4395,4.3155274
4396,2.8439174
4397,3.835542
4398,3.5698526
4399,3.6730669
4400,3.081175
4401,4.924004
4402,2.7551327
4403,2.4811907
4404,1.5315629
4405,1.9568365
4406,3.1393201
4407,3.2457373
4408,2.8569982
4409,4.273295
4410,4.2144504
4411,4.5200357
4412,3.724133
4413,3.116865
4414,3.0410922
4415,3.8842542
4416,4.463232
4417,1.3223476
4418,2.6300514
4419,3.238235
4420,2.607953
4421,3.9361148
4422,4.2283897
4423,4.3102374
4424,3.33786
4425,4.426194
4426,2.6444588
4427,3.7869685
4428,3.9307568
4429,4.299318
4430,2.9507673
4431,5.188171
4432,1.5322434
4433,3.041285
4434,3.0800004
4435,3.194547
4436,2.3125045
4437,4.492501
4438,3.5082357
4439,4.0182223
4440,3.9904644
4441,2.679299
4442,3.3736327
4443,3.5845447
4444,3.8929126
4445,2.8969064
4446,2.0725734
4447,4.4591227
4448,3.864893
4449,4.1362233
4450,4.0676184
4451,2.873441
4452,4.7387915
4453,3.6063068
4454,3.3043442
4455,4.376566
4456,2.9215577
4457,1.7382538
4458,2.8501446
4459,4.188186
4460,3.2148
4461,4.1231065
4462,5.0566497
4463,3.3647883
4464,3.2574599
4465,3.0828717
4466,3.5026875
4467,3.8948653
4468,2.7027178
4469,2.3503897
4470,3.0549302
4471,2.320889
4472,2.9392154
4473,3.7462597
4474,4.3943114
4475,3.0651438
4476,4.5821624
4477,3.4969242
4478,3.8794687
4479,3.0457785
4480,3.4430933
4481,2.9416382
4482,4.460341
4483,3.4198697
4484,3.5492992
4485,3.6159854
4486,3.8962512
4487,3.4530532
4488,3.7915404
4489,1.3568952
4490,4.165014
4491,3.739533
4492,3.4764144
4493,0.35331863
4494,3.658988
4495,3.1206977
4496,3.7668376
4497,3.509341
4498,3.7050273
4499,4.309561
4500,3.3464715
4501,2.9774253
4502,3.080612
4503,3.7391675
4504,4.4691086
4505,2.9959557
4506,3.2918782
4507,3.5372856
4508,3.4290202
4509,2.8410847
4510,5.178153
4511,2.9785886
4512,4.423562
4513,3.5678277
4514,3.990805
4515,3.5086637
4516,2.6083698
4517,3.810634
4518,2.5194373
4519,3.6148634
4520,3.0065732
4521,4.3333287
4522,2.9534764
4523,3.9927897
4524,3.0041192
4525,3.571548
4526,3.4793844
4527,3.4230666
4528,3.2901688
4529,3.5392718
4530,2.875058
4531,4.061667
4532,3.9336612
4533,3.693227
4534,3.4411871
4535,3.4491134
4536,3.5878491
4537,4.3424377
4538,3.2542925
4539,3.5333567
4540,3.5603404
4541,3.995643
4542,2.9864757
4543,3.436996
4544,3.810571
4545,4.378295
4546,2.8772454
4547,4.0987506
4548,2.8671603
4549,2.9670036
4550,3.0689156
4551,3.3538702
4552,4.689538
4553,3.4889686
4554,4.062373
4555,3.327254
4556,4.003941
4557,3.3384025
4558,3.6089823
4559,3.8039844
4560,3.8713555
4561,4.239357
4562,3.3297546
4563,3.1639507
4564,3.0421314
4565,3.9868367
4566,4.3176374
4567,4.6209464
4568,3.229504
4569,4.0119143
4570,3.8697221
4571,2.0545948
4572,3.3824868
4573,4.1158
4574,3.5728672
4575,3.4795353
4576,4.2266183
4577,3.9915261
4578,4.0635333
4579,3.1987698
4580,4.756156
4581,2.7919374
4582,2.6854424
4583,3.9587376
4584,2.379658
4585,3.2902918
4586,1.9151666
4587,4.0821605
4588,5.0247717
4589,3.8297753
4590,3.0504763
4591,3.7617338
4592,3.915925
4593,1.123695
4594,4.1011853
4595,3.777864
4596,3.4168453
4597,3.4373
4598,4.4849954
4599,2.948944
4600,3.4088688
4601,4.069792
4602,3.3918216
4603,3.684289
4604,3.5161083
4605,3.8696043
4606,3.8837557
4607,3.5035405
4608,2.1643672
4609,2.7551756
4610,3.4223301
4611,4.207979
4612,3.161228
4613,2.9453518
4614,4.240284
4615,2.5893629
4616,4.057839
4617,3.1124864
4618,3.7938366
4619,3.4487185
4620,3.6721003
4621,2.2457042
4622,4.1295085
4623,4.5677857
4624,3.879327
4625,2.708739
4626,1.321731
4627,3.6329181
4628,4.2534866
4629,3.5403306
4630,3.2794812
4631,2.4579127
4632,3.461006
4633,3.2524586
4634,3.1107411
4635,3.915611
4636,4.0712986
4637,3.520042
4638,3.5169675
4639,3.99363
4640,3.4901707
4641,3.6434946
4642,3.1873279
4643,2.7063024
4644,2.1816947
4645,2.4927638
4646,3.7588987
4647,3.6112661
4648,2.1768587
4649,4.063834
4650,4.142842
4651,2.750054
4652,4.3702564
4653,4.7979593
4654,2.4010031
4655,2.4199088
4656,3.9364538
4657,1.8483813
4658,3.7618217
4659,2.8278759
4660,3.6126769
4661,3.5845993
4662,3.5829945
4663,3.4420707
4664,4.0914593
4665,3.020273
4666,4.4338365
4667,3.1176257
4668,4.260174
4669,3.7168558
4670,4.8831086
4671,2.4192975
4672,2.5259318
4673,2.825019
4674,3.1470337
4675,4.6799383
4676,3.3506505
4677,3.532806
4678,3.8735852
4679,3.9716763
4680,3.647777
4681,3.9834683
4682,2.891861
4683,3.5236363
4684,2.8018417
4685,3.3220952
4686,3.0838947
4687,3.707967
4688,1.8513007
4689,2.5005884
4690,3.3715184
4691,2.7165673
4692,3.6266778
4693,2.6028216
4694,3.801232
4695,3.1485999
4696,3.6397364
4697,3.961701
4698,3.5982428
4699,3.7962658
4700,4.5186486
4701,3.9503024
4702,4.823461
4703,3.6132197
4704,2.925339
4705,3.4314318
4706,2.9952614
4707,2.8995588
4708,4.107873
4709,4.7823052
4710,3.304949
4711,2.1838531
4712,1.8611666
4713,4.376331
4714,3.9886944
4715,3.8898833
4716,5.236756
4717,4.962967
4718,3.9849317
4719,2.0610614
4720,4.935306
4721,2.124918
4722,2.0300512
4723,2.8016367
4724,3.7205393
4725,2.2352033
4726,3.4025495
4727,4.782123
4728,3.2750347
4729,4.0953736
4730,2.1011255
4731,4.526204
4732,4.9588494
4733,4.0868077
4734,4.5530696
4735,2.6255307
4736,3.4419253
4737,4.0867047
4738,2.5358987
4739,3.644089
4740,2.5129473
4741,0.8367651
4742,3.8824623
4743,3.52922
4744,3.1547654
4745,3.974728
4746,3.7271075
4747,4.107861
4748,3.4618452
4749,4.1040025
4750,1.0738249
4751,2.8743398
4752,3.3072627
4753,3.8345194
4754,3.2207322
4755,3.6671956
4756,3.943901
4757,4.5032926
4758,2.2994463
4759,2.7722733
4760,3.8095715
4761,4.407223
4762,3.3959696
4763,2.9240994
4764,3.7475264
4765,3.4937532
4766,3.5435197
4767,4.2486553
4768,2.9418502
4769,3.5360427
4770,3.2597342
4771,1.8934923
4772,3.258154
4773,2.9938447
4774,2.7893414
4775,3.3552113
4776,0.7380011
4777,4.110731
4778,3.3354292
4779,3.3255272
4780,4.2884083
4781,3.5609128
4782,3.3263347
4783,3.6651056
4784,2.1835296
4785,4.0260434
4786,3.0961192
4787,2.5485535
4788,3.2933521
4789,3.2872508
4790,3.673079
4791,4.121759
4792,3.0491426
4793,3.2207372
4794,3.3437572
4795,2.7322824
4796,4.773775
4797,3.9177647
4798,3.7908301
4799,3.446686
4800,4.7665253
4801,4.0651913
4802,3.9301734
4803,4.363611
4804,3.5029333
4805,2.8044555
4806,3.5208144
4807,4.73057
4808,4.2926364
4809,3.7934167
4810,4.4832416
4811,3.5686226
4812,4.049824
4813,3.7795277
4814,4.6103864
4815,4.583219
4816,2.0775993
4817,4.472714
4818,3.3805957
4819,3.7721117
4820,3.1870148
4821,3.3937986
4822,4.1646686
4823,2.5961218
4824,3.4295824
4825,3.80319
4826,4.095668
4827,3.464225
4828,4.429744
4829,1.3891397
4830,4.1249046
4831,4.72468
4832,3.774921
4833,2.4978867
4834,3.3366249
4835,3.7615879
4836,4.0268493
4837,3.839959
4838,2.2871323
4839,4.1180735
4840,3.1290216
4841,3.7320037
4842,4.7049417
4843,3.4018953
4844,3.3891752
4845,3.899477
4846,4.24775
4847,3.825276
4848,3.2165222
4849,3.6712878
4850,3.335525
4851,1.5077461
4852,4.317463
4853,4.49354
4854,3.4359827
4855,3.5992682
4856,2.4239047
4857,3.5583665
4858,3.3311684
4859,3.1113617
4860,3.1108184
4861,4.300856
4862,3.7863295
4863,1.4325624
4864,3.3244486
4865,3.0574126
4866,3.9391766
4867,2.7068818
4868,3.539336
4869,3.9295201
4870,4.7102194
4871,3.5350485
4872,3.4777164
4873,3.5861483
4874,3.2665622
4875,3.1557617
4876,4.137394
4877,3.8931885
4878,4.101005
4879,4.1212354
4880,3.8544521
4881,3.6354008
4882,3.1782787
4883,3.409806
4884,3.4085736
4885,1.9176598
4886,3.5269759
4887,2.6628313
4888,3.4849882
4889,3.8553317
4890,2.3400378
4891,4.1133456
4892,2.811731
4893,2.24016
4894,3.4256456
4895,3.7916372
4896,4.149477
4897,4.2515326
4898,3.5025318
4899,4.348266
4900,4.766912
4901,4.337791
4902,3.4261005
4903,4.7951694
4904,3.2537627
4905,3.7792118
4906,3.7786586
4907,2.9205797
4908,1.7885661
4909,4.1882944
4910,3.0236025
4911,4.498653
4912,3.538943
4913,3.4748294
4914,3.4399488
4915,2.5948734
4916,2.481896
4917,3.2221706
4918,1.6312218
4919,2.289288
4920,3.8964567
4921,3.7512736
4922,3.8575482
4923,3.296554
4924,3.8988512
4925,2.739606
4926,3.284666
4927,1.9151046
4928,3.1014245
4929,2.9956005
4930,2.261372
4931,3.0655115
4932,3.6280363
4933,4.3617997
4934,3.5559475
4935,2.9288652
4936,5.2836223
4937,3.2194664
4938,3.792618
4939,2.6901019
4940,3.556871
4941,2.5618136
4942,4.5389943
4943,3.6698825
4944,3.0930789
4945,4.3980904
4946,3.509406
4947,3.97955
4948,3.9413433
4949,3.969756
4950,4.7620716
4951,3.2980971
4952,2.8601003
4953,3.7162669
4954,3.309844
4955,3.8660583
4956,2.6316805
4957,3.5009975
4958,3.004616
4959,2.4037929
4960,4.097977
4961,4.4698887
4962,4.0204563
4963,4.0895405
4964,3.9166172
4965,3.0389419
4966,3.8401625
4967,2.477815
4968,3.7646337
4969,2.4291625
4970,2.284244
4971,2.95527
4972,4.158167
4973,3.7372901
4974,3.4325387
4975,3.7455266
4976,5.050519
4977,4.060311
4978,2.6746967
4979,4.399945
4980,3.1671278
4981,2.4072044
4982,2.8869336
4983,3.976029
4984,2.6100576
4985,4.1223555
4986,4.004342
4987,4.286313
4988,4.2501845
4989,4.063251
4990,1.9336953
4991,3.992927
4992,2.0882783
4993,1.955405
4994,3.744963
4995,3.8535337
4996,3.8322647
4997,2.1050768
4998,2.3946266
4999,3.8798335
5000,2.659948
5001,4.0655575
5002,2.9348617
5003,3.2987702
5004,3.941406
5005,3.6697934
5006,3.9290235
5007,3.0836146
5008,2.9304886
5009,3.5083299
5010,3.7136374
5011,2.8262544
5012,4.474877
5013,4.3228517
5014,3.1739955
5015,3.9664743
5016,2.877016
5017,3.6031742
5018,3.0571218
5019,3.7101493
5020,3.7193725
5021,3.009182
5022,3.7484758
5023,1.896403
5024,2.894288
5025,3.6795006
5026,4.6520095
5027,3.4522948
5028,2.6767206
5029,2.5013196
5030,3.008694
5031,2.9917529
5032,4.436508
5033,3.1977694
5034,2.687088
5035,2.7309186
5036,1.6842057
5037,2.675296
5038,2.4153836
5039,4.0536346
5040,2.4848757
5041,4.043151
5042,3.393715
5043,2.290512
5044,3.1701384
5045,2.9094205
5046,4.6063986
5047,3.3564682
5048,2.3804832
5049,3.5352793
5050,2.6983652
5051,4.449065
5052,3.8861203
5053,3.6039307
5054,4.120173
5055,3.0832047
5056,4.547821
5057,3.8399992
5058,3.2607522
5059,2.787295
5060,3.4248655
5061,2.9402015
5062,4.3600364
5063,3.0086296
5064,4.27196
5065,2.3317394
5066,3.5836365
5067,3.9776218
5068,3.053512
5069,4.4906406
5070,3.2657714
5071,2.4029589
5072,4.805469
5073,4.727979
5074,3.3315883
5075,3.2680256
5076,3.0065467
5077,2.6994312
5078,2.845878
5079,3.0896394
5080,1.6964611
5081,3.1926157
5082,3.0532918
5083,3.153659
5084,3.7369401
5085,2.5516546
5086,3.6707764
5087,4.577048
5088,3.178664
5089,4.902111
5090,3.566153
5091,3.791976
5092,3.9233057
5093,1.5330895
5094,4.2757506
5095,3.5302787
5096,3.0937958
5097,4.2092915
5098,2.9185555
5099,3.6685965
5100,2.4472644
5101,3.2089784
5102,4.969879
5103,4.313305
5104,3.0272455
5105,1.7781208
5106,2.9253006
5107,3.206085
5108,3.7220576
5109,3.084977
5110,2.5082245
5111,2.903405
5112,3.0314722
5113,4.0764785
5114,3.8274407
5115,3.5956542
5116,3.7868185
5117,3.6960673
5118,4.1251116
5119,4.165259
5120,3.56523
5121,3.3686895
5122,2.586195
5123,2.8615074
5124,4.201036
5125,3.9184237
5126,4.2565665
5127,3.5817428
5128,2.823895
5129,4.755302
5130,4.2109632
5131,3.4317362
5132,4.127375
5133,3.412976
5134,3.3179283
5135,3.5259948
5136,4.562073
5137,2.0189455
5138,2.2665112
5139,3.0511198
5140,3.6832905
5141,3.884002
5142,3.6774943
5143,1.1041913
5144,3.4543595
5145,3.035082
5146,4.5479684
5147,2.8438668
5148,4.5129166
5149,3.9845295
5150,2.1211624
5151,3.41149
5152,3.7614422
5153,2.3379552
5154,2.817947
5155,3.2675064
5156,5.0904574
5157,3.742935
5158,3.927359
5159,3.1907527
5160,3.7936027
5161,3.6516366
5162,3.298978
5163,3.2859724
5164,4.3101773
5165,2.5952399
5166,3.7959676
5167,3.173203
5168,4.1503897
5169,3.880408
5170,1.0508978
5171,4.705277
5172,2.0161533
5173,3.6254923
5174,4.0466237
5175,4.1217256
5176,3.7344506
5177,3.5548437
5178,3.7559683
5179,4.2321506
5180,3.7492573
5181,4.269393
5182,3.7341537
5183,3.91856
5184,3.1943183
5185,4.18615
5186,3.6363428
5187,3.8296487
5188,3.5238893
5189,3.5169194
5190,2.557765
5191,3.8997867
5192,3.2826362
5193,1.9090984
5194,4.027704
5195,3.822087
5196,3.8444977
5197,3.5512965
5198,2.2232943
5199,3.806931
5200,3.667795
5201,3.6624916
5202,3.082861
5203,1.3179005
5204,3.6070285
5205,3.9947355
5206,3.7880874
5207,3.552266
5208,3.5420702
5209,4.3672824
5210,3.6182904
5211,3.949451
5212,3.385784
5213,4.195673
5214,4.0400414
5215,2.356653
5216,3.6707616
5217,3.62167
5218,2.6209574
5219,4.081505
5220,2.8273234
5221,3.4429379
5222,3.2219584
5223,3.7681026
5224,3.9459832
5225,3.019464
5226,2.959457
5227,3.2599993
5228,3.4559119
5229,4.7423587
5230,4.33394
5231,4.0783916
5232,3.5767677
5233,3.059388
5234,2.70644
5235,3.2215345
5236,4.3988886
5237,3.224707
5238,3.450283
5239,3.8327456
5240,3.537957
5241,3.808781
5242,3.5625274
5243,3.9928966
5244,3.3984685
5245,4.0218105
5246,4.0815573
5247,3.5876746
5248,3.658782
5249,3.9590268
5250,0.6914341
5251,3.6788998
5252,4.0517054
5253,5.1807804
5254,3.8057752
5255,2.7311604
5256,3.819691
5257,3.0546594
5258,4.585444
5259,4.6086655
5260,4.4730525
5261,4.3492546
5262,4.3457694
5263,4.485627
5264,4.060122
5265,2.777436
5266,2.5470273
5267,2.991521
5268,3.5717342
5269,3.9771378
5270,4.409843
5271,3.6352875
5272,3.3701525
5273,4.2788286
5274,3.195021
5275,4.1496882
5276,4.3592753
5277,3.613528
5278,4.560099
5279,3.1898167
5280,3.3317056
5281,4.4944606
5282,3.7775114
5283,3.8070226
5284,4.1200595
5285,4.155057
5286,3.3261337
5287,3.5281377
5288,3.8967557
5289,4.3190203
5290,3.5979056
5291,2.2057517
5292,3.8719454
5293,2.7780402
5294,3.8172863
5295,2.5440595
5296,3.9150221
5297,3.2455611
5298,2.4525924
5299,3.037431
5300,3.5001488
5301,3.5865862
5302,3.055938
5303,3.6717825
5304,3.449999
5305,4.6500087
5306,4.1976185
5307,2.7479105
5308,2.3926895
5309,3.3994558
5310,3.082729
5311,2.8387492
5312,4.230417
5313,3.6403232
5314,3.6473026
5315,2.6836472
5316,3.6657267
5317,2.763864
5318,3.9242265
5319,4.5655947
5320,3.580059
5321,3.4490929
5322,4.227551
5323,3.6819277
5324,3.9842045
5325,4.1068296
5326,3.266823
5327,3.945511
5328,4.097113
5329,3.4121106
5330,4.009447
5331,2.3221793
5332,3.329538
5333,4.444914
5334,3.204849
5335,2.577967
5336,3.2544875
5337,4.6040015
5338,3.0211673
5339,4.2236314
5340,4.182061
5341,4.29881
5342,3.9789515
5343,4.022209
5344,2.7151742
5345,1.8646377
5346,2.8976994
5347,4.028925
5348,2.7421238
5349,2.1821914
5350,3.8695962
5351,1.5527731
5352,4.843191
5353,4.0305676
5354,4.1632977
5355,4.3182263
5356,3.4879153
5357,2.6966012
5358,3.2545774
